node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
2.0,28.0,9.0,4.147393676038135,2.2244222576365806,2.577736041616126,0.001,0.031,0.017,0.0520314445096135,0.0868915620465564,0.1134746525707915,0.6238997637942001
2.0,30.0,13.0,3.0957596654200885,1.0529473345436144,1.45633863648173,0.004,0.135,0.084,0.0483952517317298,0.0793639911848109,0.1101078339259289,0.6205078471511036
2.0,30.0,14.0,3.3050867749012567,2.32788986448888,0.4090346678450404,0.001,0.023,0.616,0.0483952517317298,0.0779198178103039,0.1116155496506152,0.641829044856395
2.0,30.0,54.0,4.733241842120084,4.2366721757911385,0.1924869326897119,0.001,0.002,0.511,0.0483952517317298,0.0749034894731033,0.1235757497690335,0.5455776206245765
2.0,30.0,63.0,3.6082808955054366,2.6528012074067067,1.3242244331833968,0.001,0.011,0.1,0.0483952517317298,0.0729220770787121,0.113208095095374,0.6946940060997138
2.0,30.0,78.0,3.974433850352954,1.5786483543329823,1.940500436518092,0.001,0.066,0.046,0.0483952517317298,0.0823712895653309,0.1167017204701446,0.6133934121507071
2.0,44.0,20.0,3.6179107327707545,3.75708723432862,0.7162132958231096,0.001,0.003,0.211,0.1014641821384083,0.0947604540195493,0.1217104924337905,0.6178950659141584
2.0,44.0,57.0,3.931874008395443,3.941045560349199,0.6055481605839226,0.001,0.002,0.693,0.1014641821384083,0.1006950575709687,0.1229017179405337,0.6819219469727757
2.0,44.0,5.0,3.69923884218612,6.0715149065424106,5.015383681252383,0.001,0.001,0.001,0.1014641821384083,0.0964855828407897,0.1220658011811283,0.6620395189531292
2.0,44.0,88.0,3.70057297567772,1.300362989999379,0.5105229113380693,0.001,0.111,0.265,0.1014641821384083,0.1020006926234167,0.1216513581676824,0.6870414227172437
2.0,44.0,9.0,3.5708319145166274,0.8274356177260704,0.0147890143552506,0.001,0.176,0.461,0.1014641821384083,0.1046106210219526,0.1207728537782285,0.6345721466420535
2.0,45.0,56.0,2.819592750272906,1.249251362083337,1.5852328712400283,0.002,0.112,0.075,0.0424308040800553,0.0738444185845067,0.1058733003709044,0.6548566904122501
2.0,45.0,62.0,2.7024632305781915,1.6517343233711042,1.994243493606276,0.004,0.062,0.038,0.0424308040800553,0.0708208259479477,0.1048744447204195,0.600106546673846
2.0,45.0,97.0,3.7262619119620175,2.803543726816364,1.329450122526725,0.001,0.012,0.104,0.0424308040800553,0.0855883011377492,0.1151543281428584,0.5661149956867275
2.0,87.0,52.0,3.699009479098655,4.121600718384619,3.899214773578495,0.001,0.003,0.002,0.0707517032436024,0.0846355692267702,0.1143704338901845,0.6095976983471693
2.0,87.0,78.0,3.058531101942676,1.4906364785615736,1.9150198913778047,0.002,0.067,0.042,0.0707517032436024,0.0883154355413627,0.1088601388212907,0.5678399883565062
2.0,87.0,84.0,2.938049804701297,1.3333805745756726,1.8109185115963704,0.003,0.104,0.051,0.0707517032436024,0.1011161160463817,0.1082786626613041,0.5541618963752026
2.0,87.0,90.0,3.4161623938249046,4.351457663959763,0.6029850660033109,0.001,0.002,0.228,0.0707517032436024,0.0934315022639086,0.1127240404724492,0.6120530196220365
2.0,87.0,9.0,3.437178750760145,3.3029555363288527,2.909051578525906,0.001,0.006,0.012,0.0707517032436024,0.0889452236517908,0.1128550392959753,0.6051040323412913
2.0,93.0,14.0,4.329426237866976,3.414362926963769,3.7542098027616673,0.001,0.007,0.002,0.0464671418185327,0.0815833349454301,0.1147994479706684,0.6994556775101736
